tau,optimal_h,optimal_k,I_CS_value,optimal_I_CX
279.334771564616,1.9547738693467336,0.0384366706752615,4.960000000000001,1.7866032485154208
279.334771564616,0.0,0.0,4.980000000000001,0.0
335.1583162737161,0.0,0.0,0.1,0.0
335.1583162737161,0.0,0.0,0.12,0.0
335.1583162737161,0.0,0.0,0.14,0.0
335.1583162737161,0.0,0.0,0.16,0.0
335.1583162737161,0.0,0.0,0.18,0.0
335.1583162737161,0.0,0.0,0.2,0.0
335.1583162737161,0.0,0.0,0.22,0.0
335.1583162737161,0.0,0.0,0.24,0.0
335.1583162737161,0.0,0.0,0.26,0.0
335.1583162737161,0.0,0.0,0.28,0.0
335.1583162737161,0.0,0.0,0.3,0.0
335.1583162737161,0.0,0.0,0.32,0.0
335.1583162737161,0.0,0.0,0.3400000000000001,0.0
335.1583162737161,0.0,0.0,0.36,0.0
335.1583162737161,0.0,0.0,0.38,0.0
335.1583162737161,0.0,0.0,0.4000000000000001,0.0
335.1583162737161,0.0,0.0,0.42,0.0
335.1583162737161,0.0,0.0,0.44,0.0
335.1583162737161,0.0,0.0,0.4600000000000001,0.0
335.1583162737161,0.0,0.0,0.4800000000000001,0.0
335.1583162737161,0.0,0.0,0.5000000000000001,0.0
335.1583162737161,0.0,0.0,0.5200000000000001,0.0
335.1583162737161,0.0,0.0,0.54,0.0
335.1583162737161,0.0,0.0,0.56,0.0
335.1583162737161,0.0,0.0,0.5800000000000001,0.0
335.1583162737161,0.0,0.0,0.6000000000000001,0.0
335.1583162737161,0.0,0.0,0.6200000000000001,0.0
335.1583162737161,0.0,0.0,0.6400000000000001,0.0
335.1583162737161,0.0,0.0,0.6600000000000001,0.0
335.1583162737161,0.0,0.0,0.6800000000000002,0.0
335.1583162737161,0.0,0.0,0.7000000000000002,0.0
335.1583162737161,0.0,0.0,0.7200000000000001,0.0
335.1583162737161,0.0,0.0,0.7400000000000001,0.0
335.1583162737161,0.0,0.0,0.7600000000000001,0.0
335.1583162737161,0.0,0.0,0.7800000000000001,0.0
335.1583162737161,0.0,0.0,0.8000000000000002,0.0
335.1583162737161,0.0,0.0,0.8200000000000002,0.0
335.1583162737161,0.0,0.0,0.8400000000000002,0.0
335.1583162737161,0.0,0.0,0.8600000000000001,0.0
335.1583162737161,0.0,0.0,0.8800000000000001,0.0
335.1583162737161,0.0,0.0,0.9000000000000001,0.0
335.1583162737161,0.0,0.0,0.9200000000000002,0.0
335.1583162737161,2.050251256281407,0.0292483718103515,0.9400000000000002,1.7868636746453672
335.1583162737161,0.0,0.0,0.9600000000000002,0.0
335.1583162737161,0.0,0.0,0.9800000000000002,0.0
335.1583162737161,0.0,0.0,1.0000000000000002,0.0
335.1583162737161,0.0,0.0,1.0200000000000002,0.0
335.1583162737161,0.0,0.0,1.0400000000000005,0.0
335.1583162737161,0.0,0.0,1.0600000000000005,0.0
335.1583162737161,0.0,0.0,1.0800000000000003,0.0
335.1583162737161,0.0,0.0,1.1,0.0
335.1583162737161,0.0,0.0,1.12,0.0
335.1583162737161,0.0,0.0,1.14,0.0
335.1583162737161,0.0,0.0,1.16,0.0
335.1583162737161,0.0,0.0,1.1800000000000002,0.0
335.1583162737161,0.0,0.0,1.2000000000000002,0.0
335.1583162737161,0.0,0.0,1.2200000000000002,0.0
335.1583162737161,0.0,0.0,1.2400000000000002,0.0
335.1583162737161,0.0,0.0,1.2600000000000002,0.0
335.1583162737161,0.0,0.0,1.2800000000000002,0.0
335.1583162737161,0.0,0.0,1.3000000000000005,0.0
335.1583162737161,0.0,0.0,1.3200000000000005,0.0
335.1583162737161,0.0,0.0,1.3400000000000003,0.0
335.1583162737161,0.0,0.0,1.3600000000000003,0.0
335.1583162737161,0.0,0.0,1.3800000000000003,0.0
335.1583162737161,0.0,0.0,1.4000000000000004,0.0
335.1583162737161,0.0,0.0,1.4200000000000004,0.0
335.1583162737161,0.0,0.0,1.4400000000000002,0.0
335.1583162737161,0.0,0.0,1.4600000000000002,0.0
335.1583162737161,0.0,0.0,1.4800000000000002,0.0
335.1583162737161,0.0,0.0,1.5000000000000002,0.0
335.1583162737161,0.0,0.0,1.5200000000000002,0.0
335.1583162737161,0.0,0.0,1.5400000000000005,0.0
335.1583162737161,0.0,0.0,1.5600000000000005,0.0
335.1583162737161,0.0,0.0,1.5800000000000003,0.0
335.1583162737161,0.0,0.0,1.6000000000000003,0.0
335.1583162737161,0.0,0.0,1.6200000000000003,0.0
335.1583162737161,0.0,0.0,1.6400000000000003,0.0
335.1583162737161,0.0,0.0,1.6600000000000004,0.0
335.1583162737161,0.0,0.0,1.6800000000000004,0.0
335.1583162737161,0.0,0.0,1.7000000000000004,0.0
335.1583162737161,0.0,0.0,1.7200000000000004,0.0
335.1583162737161,0.0,0.0,1.7400000000000002,0.0
335.1583162737161,0.0,0.0,1.7600000000000002,0.0
335.1583162737161,0.0,0.0,1.7800000000000002,0.0
335.1583162737161,0.0,0.0,1.8000000000000005,0.0
335.1583162737161,2.050251256281407,0.0255140652003129,1.8200000000000005,1.7865580211683398
335.1583162737161,0.0,0.0,1.8400000000000003,0.0
335.1583162737161,0.0,0.0,1.8600000000000003,0.0
335.1583162737161,0.0,0.0,1.8800000000000003,0.0
335.1583162737161,0.0,0.0,1.9000000000000004,0.0
335.1583162737161,0.0,0.0,1.9200000000000004,0.0
335.1583162737161,0.0,0.0,1.9400000000000004,0.0
335.1583162737161,0.0,0.0,1.9600000000000004,0.0
335.1583162737161,0.0,0.0,1.9800000000000004,0.0
335.1583162737161,0.0,0.0,2.0000000000000004,0.0
335.1583162737161,0.0,0.0,2.0200000000000005,0.0
335.1583162737161,0.0,0.0,2.0400000000000005,0.0
335.1583162737161,0.0,0.0,2.0600000000000005,0.0
335.1583162737161,0.0,0.0,2.0800000000000005,0.0
335.1583162737161,0.0,0.0,2.1000000000000005,0.0
335.1583162737161,0.0,0.0,2.120000000000001,0.0
335.1583162737161,0.0,0.0,2.140000000000001,0.0
335.1583162737161,0.0,0.0,2.1600000000000006,0.0
335.1583162737161,0.0,0.0,2.1800000000000006,0.0
335.1583162737161,0.0,0.0,2.2000000000000006,0.0
335.1583162737161,0.0,0.0,2.2200000000000006,0.0
335.1583162737161,0.0,0.0,2.24,0.0
335.1583162737161,0.0,0.0,2.26,0.0
335.1583162737161,0.0,0.0,2.28,0.0
335.1583162737161,0.0,0.0,2.3000000000000003,0.0
335.1583162737161,0.0,0.0,2.3200000000000003,0.0
335.1583162737161,0.0,0.0,2.3400000000000003,0.0
335.1583162737161,0.0,0.0,2.3600000000000003,0.0
335.1583162737161,0.0,0.0,2.3800000000000003,0.0
335.1583162737161,0.0,0.0,2.4000000000000004,0.0
335.1583162737161,0.0,0.0,2.4200000000000004,0.0
335.1583162737161,0.0,0.0,2.4400000000000004,0.0
335.1583162737161,0.0,0.0,2.4600000000000004,0.0
335.1583162737161,0.0,0.0,2.4800000000000004,0.0
335.1583162737161,0.0,0.0,2.5000000000000004,0.0
335.1583162737161,0.0,0.0,2.5200000000000005,0.0
335.1583162737161,0.0,0.0,2.5400000000000005,0.0
335.1583162737161,0.0,0.0,2.5600000000000005,0.0
335.1583162737161,0.0,0.0,2.5800000000000005,0.0
335.1583162737161,0.0,0.0,2.6000000000000005,0.0
335.1583162737161,0.0,0.0,2.620000000000001,0.0
335.1583162737161,0.0,0.0,2.640000000000001,0.0
335.1583162737161,0.0,0.0,2.6600000000000006,0.0
335.1583162737161,0.0,0.0,2.6800000000000006,0.0
335.1583162737161,1.9547738693467336,0.0255140652003129,2.7000000000000006,1.7858927596561764
335.1583162737161,0.0,0.0,2.7200000000000006,0.0
335.1583162737161,0.0,0.0,2.7400000000000007,0.0
335.1583162737161,0.0,0.0,2.7600000000000007,0.0
335.1583162737161,0.0,0.0,2.7800000000000007,0.0
335.1583162737161,0.0,0.0,2.8000000000000007,0.0
335.1583162737161,0.0,0.0,2.8200000000000007,0.0
335.1583162737161,0.0,0.0,2.8400000000000007,0.0
335.1583162737161,0.0,0.0,2.8600000000000003,0.0
335.1583162737161,0.0,0.0,2.8800000000000003,0.0
335.1583162737161,0.0,0.0,2.9000000000000004,0.0
335.1583162737161,0.0,0.0,2.9200000000000004,0.0
335.1583162737161,0.0,0.0,2.9400000000000004,0.0
335.1583162737161,0.0,0.0,2.9600000000000004,0.0
335.1583162737161,0.0,0.0,2.9800000000000004,0.0
335.1583162737161,0.0,0.0,3.0000000000000004,0.0
335.1583162737161,0.0,0.0,3.0200000000000005,0.0
335.1583162737161,0.0,0.0,3.0400000000000005,0.0
335.1583162737161,0.0,0.0,3.0600000000000005,0.0
335.1583162737161,0.0,0.0,3.0800000000000005,0.0
335.1583162737161,0.0,0.0,3.1000000000000005,0.0
335.1583162737161,0.0,0.0,3.120000000000001,0.0
335.1583162737161,0.0,0.0,3.140000000000001,0.0
335.1583162737161,0.0,0.0,3.1600000000000006,0.0
335.1583162737161,0.0,0.0,3.1800000000000006,0.0
335.1583162737161,0.0,0.0,3.2000000000000006,0.0
335.1583162737161,0.0,0.0,3.2200000000000006,0.0
335.1583162737161,0.0,0.0,3.2400000000000007,0.0
335.1583162737161,0.0,0.0,3.2600000000000007,0.0
335.1583162737161,0.0,0.0,3.2800000000000007,0.0
335.1583162737161,0.0,0.0,3.3000000000000007,0.0
335.1583162737161,0.0,0.0,3.3200000000000007,0.0
335.1583162737161,0.0,0.0,3.3400000000000007,0.0
335.1583162737161,0.0,0.0,3.3600000000000008,0.0
335.1583162737161,0.0,0.0,3.380000000000001,0.0
335.1583162737161,0.0,0.0,3.400000000000001,0.0
335.1583162737161,0.0,0.0,3.420000000000001,0.0
335.1583162737161,0.0,0.0,3.440000000000001,0.0
335.1583162737161,0.0,0.0,3.460000000000001,0.0
335.1583162737161,0.0,0.0,3.480000000000001,0.0
335.1583162737161,0.0,0.0,3.500000000000001,0.0
335.1583162737161,0.0,0.0,3.5200000000000005,0.0
335.1583162737161,0.0,0.0,3.5400000000000005,0.0
335.1583162737161,0.0,0.0,3.5600000000000005,0.0
335.1583162737161,0.0,0.0,3.5800000000000005,0.0
335.1583162737161,0.0,0.0,3.6000000000000005,0.0
335.1583162737161,0.0,0.0,3.620000000000001,0.0
335.1583162737161,0.0,0.0,3.640000000000001,0.0
335.1583162737161,0.0,0.0,3.6600000000000006,0.0
335.1583162737161,0.0,0.0,3.6800000000000006,0.0
335.1583162737161,0.0,0.0,3.7000000000000006,0.0
335.1583162737161,0.0,0.0,3.7200000000000006,0.0
335.1583162737161,0.0,0.0,3.7400000000000007,0.0
335.1583162737161,0.0,0.0,3.7600000000000007,0.0
335.1583162737161,0.0,0.0,3.7800000000000007,0.0
335.1583162737161,0.0,0.0,3.8000000000000007,0.0
335.1583162737161,0.0,0.0,3.8200000000000007,0.0
335.1583162737161,0.0,0.0,3.8400000000000007,0.0
335.1583162737161,0.0,0.0,3.8600000000000008,0.0
335.1583162737161,0.0,0.0,3.880000000000001,0.0
335.1583162737161,0.0,0.0,3.900000000000001,0.0
335.1583162737161,0.0,0.0,3.920000000000001,0.0
335.1583162737161,0.0,0.0,3.940000000000001,0.0
335.1583162737161,0.0,0.0,3.960000000000001,0.0
335.1583162737161,0.0,0.0,3.980000000000001,0.0
335.1583162737161,0.0,0.0,4.000000000000001,0.0
335.1583162737161,0.0,0.0,4.0200000000000005,0.0
335.1583162737161,0.0,0.0,4.040000000000001,0.0
335.1583162737161,0.0,0.0,4.0600000000000005,0.0
335.1583162737161,0.0,0.0,4.080000000000001,0.0
335.1583162737161,0.0,0.0,4.1000000000000005,0.0
335.1583162737161,0.0,0.0,4.120000000000001,0.0
335.1583162737161,0.0,0.0,4.140000000000001,0.0
335.1583162737161,0.0,0.0,4.160000000000001,0.0
335.1583162737161,0.0,0.0,4.180000000000001,0.0
335.1583162737161,0.0,0.0,4.200000000000001,0.0
335.1583162737161,0.0,0.0,4.220000000000001,0.0
335.1583162737161,0.0,0.0,4.240000000000001,0.0
335.1583162737161,0.0,0.0,4.260000000000001,0.0
335.1583162737161,0.0,0.0,4.280000000000001,0.0
335.1583162737161,0.0,0.0,4.300000000000001,0.0
335.1583162737161,0.0,0.0,4.320000000000001,0.0
335.1583162737161,0.0,0.0,4.340000000000001,0.0
335.1583162737161,0.0,0.0,4.360000000000001,0.0
335.1583162737161,0.0,0.0,4.380000000000001,0.0
335.1583162737161,0.0,0.0,4.400000000000001,0.0
335.1583162737161,0.0,0.0,4.420000000000001,0.0
335.1583162737161,0.0,0.0,4.440000000000001,0.0
335.1583162737161,0.0,0.0,4.460000000000001,0.0
335.1583162737161,0.0,0.0,4.48,0.0
335.1583162737161,0.0,0.0,4.500000000000001,0.0
335.1583162737161,0.0,0.0,4.5200000000000005,0.0
335.1583162737161,0.0,0.0,4.540000000000001,0.0
335.1583162737161,0.0,0.0,4.5600000000000005,0.0
335.1583162737161,0.0,0.0,4.580000000000001,0.0
335.1583162737161,0.0,0.0,4.6000000000000005,0.0
335.1583162737161,0.0,0.0,4.620000000000001,0.0
335.1583162737161,0.0,0.0,4.640000000000001,0.0
335.1583162737161,0.0,0.0,4.660000000000001,0.0
335.1583162737161,0.0,0.0,4.680000000000001,0.0
335.1583162737161,0.0,0.0,4.700000000000001,0.0
335.1583162737161,0.0,0.0,4.720000000000001,0.0
335.1583162737161,0.0,0.0,4.740000000000001,0.0
335.1583162737161,0.0,0.0,4.760000000000001,0.0
335.1583162737161,0.0,0.0,4.780000000000001,0.0
335.1583162737161,0.0,0.0,4.800000000000001,0.0
335.1583162737161,0.0,0.0,4.820000000000001,0.0
335.1583162737161,0.0,0.0,4.840000000000001,0.0
335.1583162737161,0.0,0.0,4.860000000000001,0.0
335.1583162737161,0.0,0.0,4.880000000000001,0.0
335.1583162737161,0.0,0.0,4.900000000000001,0.0
335.1583162737161,0.0,0.0,4.920000000000001,0.0
335.1583162737161,0.0,0.0,4.940000000000001,0.0
335.1583162737161,0.0,0.0,4.960000000000001,0.0
335.1583162737161,0.0,0.0,4.980000000000001,0.0
402.1378947498767,0.0,0.0,0.1,0.0
402.1378947498767,0.0,0.0,0.12,0.0
402.1378947498767,0.0,0.0,0.14,0.0
402.1378947498767,0.0,0.0,0.16,0.0
402.1378947498767,0.0,0.0,0.18,0.0
402.1378947498767,0.0,0.0,0.2,0.0
402.1378947498767,0.0,0.0,0.22,0.0
402.1378947498767,0.0,0.0,0.24,0.0
402.1378947498767,0.0,0.0,0.26,0.0
402.1378947498767,0.0,0.0,0.28,0.0
402.1378947498767,0.0,0.0,0.3,0.0
402.1378947498767,0.0,0.0,0.32,0.0
402.1378947498767,0.0,0.0,0.3400000000000001,0.0
402.1378947498767,0.0,0.0,0.36,0.0
402.1378947498767,0.0,0.0,0.38,0.0
402.1378947498767,0.0,0.0,0.4000000000000001,0.0
402.1378947498767,0.0,0.0,0.42,0.0
402.1378947498767,0.0,0.0,0.44,0.0
402.1378947498767,0.0,0.0,0.4600000000000001,0.0
402.1378947498767,0.0,0.0,0.4800000000000001,0.0
402.1378947498767,0.0,0.0,0.5000000000000001,0.0
402.1378947498767,0.0,0.0,0.5200000000000001,0.0
402.1378947498767,0.0,0.0,0.54,0.0
402.1378947498767,0.0,0.0,0.56,0.0
402.1378947498767,0.0,0.0,0.5800000000000001,0.0
402.1378947498767,0.0,0.0,0.6000000000000001,0.0
402.1378947498767,0.0,0.0,0.6200000000000001,0.0
402.1378947498767,0.0,0.0,0.6400000000000001,0.0
402.1378947498767,0.0,0.0,0.6600000000000001,0.0
402.1378947498767,0.0,0.0,0.6800000000000002,0.0
402.1378947498767,0.0,0.0,0.7000000000000002,0.0
402.1378947498767,0.0,0.0,0.7200000000000001,0.0
402.1378947498767,0.0,0.0,0.7400000000000001,0.0
402.1378947498767,0.0,0.0,0.7600000000000001,0.0
402.1378947498767,0.0,0.0,0.7800000000000001,0.0
402.1378947498767,0.0,0.0,0.8000000000000002,0.0
402.1378947498767,0.0,0.0,0.8200000000000002,0.0
402.1378947498767,0.0,0.0,0.8400000000000002,0.0
402.1378947498767,0.0,0.0,0.8600000000000001,0.0
402.1378947498767,0.0,0.0,0.8800000000000001,0.0
402.1378947498767,0.0,0.0,0.9000000000000001,0.0
402.1378947498767,0.0,0.0,0.9200000000000002,0.0
402.1378947498767,0.0,0.0,0.9400000000000002,0.0
402.1378947498767,0.0,0.0,0.9600000000000002,0.0
402.1378947498767,0.0,0.0,0.9800000000000002,0.0
402.1378947498767,0.0,0.0,1.0000000000000002,0.0
402.1378947498767,0.0,0.0,1.0200000000000002,0.0
402.1378947498767,0.0,0.0,1.0400000000000005,0.0
402.1378947498767,0.0,0.0,1.0600000000000005,0.0
402.1378947498767,0.0,0.0,1.0800000000000003,0.0
402.1378947498767,0.0,0.0,1.1,0.0
402.1378947498767,0.0,0.0,1.12,0.0
402.1378947498767,0.0,0.0,1.14,0.0
402.1378947498767,0.0,0.0,1.16,0.0
402.1378947498767,0.0,0.0,1.1800000000000002,0.0
402.1378947498767,0.0,0.0,1.2000000000000002,0.0
402.1378947498767,0.0,0.0,1.2200000000000002,0.0
402.1378947498767,0.0,0.0,1.2400000000000002,0.0
402.1378947498767,0.0,0.0,1.2600000000000002,0.0
402.1378947498767,0.0,0.0,1.2800000000000002,0.0
402.1378947498767,0.0,0.0,1.3000000000000005,0.0
402.1378947498767,0.0,0.0,1.3200000000000005,0.0
402.1378947498767,0.0,0.0,1.3400000000000003,0.0
402.1378947498767,0.0,0.0,1.3600000000000003,0.0
402.1378947498767,0.0,0.0,1.3800000000000003,0.0
402.1378947498767,0.0,0.0,1.4000000000000004,0.0
402.1378947498767,0.0,0.0,1.4200000000000004,0.0
402.1378947498767,0.0,0.0,1.4400000000000002,0.0
402.1378947498767,0.0,0.0,1.4600000000000002,0.0
402.1378947498767,0.0,0.0,1.4800000000000002,0.0
402.1378947498767,0.0,0.0,1.5000000000000002,0.0
402.1378947498767,0.0,0.0,1.5200000000000002,0.0
402.1378947498767,0.0,0.0,1.5400000000000005,0.0
402.1378947498767,0.0,0.0,1.5600000000000005,0.0
402.1378947498767,0.0,0.0,1.5800000000000003,0.0
402.1378947498767,0.0,0.0,1.6000000000000003,0.0
402.1378947498767,0.0,0.0,1.6200000000000003,0.0
402.1378947498767,0.0,0.0,1.6400000000000003,0.0
402.1378947498767,0.0,0.0,1.6600000000000004,0.0
402.1378947498767,0.0,0.0,1.6800000000000004,0.0
402.1378947498767,0.0,0.0,1.7000000000000004,0.0
402.1378947498767,0.0,0.0,1.7200000000000004,0.0
402.1378947498767,0.0,0.0,1.7400000000000002,0.0
402.1378947498767,0.0,0.0,1.7600000000000002,0.0
402.1378947498767,0.0,0.0,1.7800000000000002,0.0
402.1378947498767,0.0,0.0,1.8000000000000005,0.0
402.1378947498767,0.0,0.0,1.8200000000000005,0.0
402.1378947498767,0.0,0.0,1.8400000000000003,0.0
402.1378947498767,0.0,0.0,1.8600000000000003,0.0
402.1378947498767,0.0,0.0,1.8800000000000003,0.0
402.1378947498767,0.0,0.0,1.9000000000000004,0.0
402.1378947498767,0.0,0.0,1.9200000000000004,0.0
402.1378947498767,0.0,0.0,1.9400000000000004,0.0
402.1378947498767,0.0,0.0,1.9600000000000004,0.0
402.1378947498767,0.0,0.0,1.9800000000000004,0.0
402.1378947498767,0.0,0.0,2.0000000000000004,0.0
402.1378947498767,0.0,0.0,2.0200000000000005,0.0
402.1378947498767,0.0,0.0,2.0400000000000005,0.0
402.1378947498767,0.0,0.0,2.0600000000000005,0.0
402.1378947498767,0.0,0.0,2.0800000000000005,0.0
402.1378947498767,0.0,0.0,2.1000000000000005,0.0
402.1378947498767,0.0,0.0,2.120000000000001,0.0
402.1378947498767,0.0,0.0,2.140000000000001,0.0
402.1378947498767,0.0,0.0,2.1600000000000006,0.0
402.1378947498767,0.0,0.0,2.1800000000000006,0.0
402.1378947498767,0.0,0.0,2.2000000000000006,0.0
402.1378947498767,0.0,0.0,2.2200000000000006,0.0
402.1378947498767,0.0,0.0,2.24,0.0
402.1378947498767,0.0,0.0,2.26,0.0
402.1378947498767,0.0,0.0,2.28,0.0
402.1378947498767,0.0,0.0,2.3000000000000003,0.0
402.1378947498767,0.0,0.0,2.3200000000000003,0.0
402.1378947498767,0.0,0.0,2.3400000000000003,0.0
402.1378947498767,0.0,0.0,2.3600000000000003,0.0
402.1378947498767,0.0,0.0,2.3800000000000003,0.0
402.1378947498767,0.0,0.0,2.4000000000000004,0.0
402.1378947498767,0.0,0.0,2.4200000000000004,0.0
402.1378947498767,0.0,0.0,2.4400000000000004,0.0
402.1378947498767,0.0,0.0,2.4600000000000004,0.0
402.1378947498767,0.0,0.0,2.4800000000000004,0.0
402.1378947498767,0.0,0.0,2.5000000000000004,0.0
402.1378947498767,0.0,0.0,2.5200000000000005,0.0
402.1378947498767,0.0,0.0,2.5400000000000005,0.0
402.1378947498767,0.0,0.0,2.5600000000000005,0.0
402.1378947498767,0.0,0.0,2.5800000000000005,0.0
402.1378947498767,0.0,0.0,2.6000000000000005,0.0
402.1378947498767,0.0,0.0,2.620000000000001,0.0
402.1378947498767,0.0,0.0,2.640000000000001,0.0
402.1378947498767,0.0,0.0,2.6600000000000006,0.0
402.1378947498767,0.0,0.0,2.6800000000000006,0.0
402.1378947498767,0.0,0.0,2.7000000000000006,0.0
402.1378947498767,0.0,0.0,2.7200000000000006,0.0
402.1378947498767,0.0,0.0,2.7400000000000007,0.0
402.1378947498767,0.0,0.0,2.7600000000000007,0.0
402.1378947498767,0.0,0.0,2.7800000000000007,0.0
402.1378947498767,0.0,0.0,2.8000000000000007,0.0
402.1378947498767,0.0,0.0,2.8200000000000007,0.0
402.1378947498767,0.0,0.0,2.8400000000000007,0.0
402.1378947498767,0.0,0.0,2.8600000000000003,0.0
402.1378947498767,0.0,0.0,2.8800000000000003,0.0
402.1378947498767,0.0,0.0,2.9000000000000004,0.0
402.1378947498767,0.0,0.0,2.9200000000000004,0.0
402.1378947498767,0.0,0.0,2.9400000000000004,0.0
402.1378947498767,0.0,0.0,2.9600000000000004,0.0
402.1378947498767,0.0,0.0,2.9800000000000004,0.0
402.1378947498767,0.0,0.0,3.0000000000000004,0.0
402.1378947498767,0.0,0.0,3.0200000000000005,0.0
402.1378947498767,0.0,0.0,3.0400000000000005,0.0
402.1378947498767,0.0,0.0,3.0600000000000005,0.0
402.1378947498767,0.0,0.0,3.0800000000000005,0.0
402.1378947498767,0.0,0.0,3.1000000000000005,0.0
402.1378947498767,0.0,0.0,3.120000000000001,0.0
402.1378947498767,0.0,0.0,3.140000000000001,0.0
402.1378947498767,0.0,0.0,3.1600000000000006,0.0
402.1378947498767,0.0,0.0,3.1800000000000006,0.0
402.1378947498767,0.0,0.0,3.2000000000000006,0.0
402.1378947498767,0.0,0.0,3.2200000000000006,0.0
402.1378947498767,0.0,0.0,3.2400000000000007,0.0
402.1378947498767,0.0,0.0,3.2600000000000007,0.0
402.1378947498767,0.0,0.0,3.2800000000000007,0.0
402.1378947498767,0.0,0.0,3.3000000000000007,0.0
402.1378947498767,0.0,0.0,3.3200000000000007,0.0
402.1378947498767,0.0,0.0,3.3400000000000007,0.0
402.1378947498767,0.0,0.0,3.3600000000000008,0.0
402.1378947498767,0.0,0.0,3.380000000000001,0.0
402.1378947498767,0.0,0.0,3.400000000000001,0.0
402.1378947498767,0.0,0.0,3.420000000000001,0.0
402.1378947498767,0.0,0.0,3.440000000000001,0.0
402.1378947498767,0.0,0.0,3.460000000000001,0.0
402.1378947498767,0.0,0.0,3.480000000000001,0.0
402.1378947498767,0.0,0.0,3.500000000000001,0.0
402.1378947498767,0.0,0.0,3.5200000000000005,0.0
402.1378947498767,0.0,0.0,3.5400000000000005,0.0
402.1378947498767,0.0,0.0,3.5600000000000005,0.0
402.1378947498767,0.0,0.0,3.5800000000000005,0.0
402.1378947498767,0.0,0.0,3.6000000000000005,0.0
402.1378947498767,0.0,0.0,3.620000000000001,0.0
402.1378947498767,0.0,0.0,3.640000000000001,0.0
402.1378947498767,0.0,0.0,3.6600000000000006,0.0
402.1378947498767,0.0,0.0,3.6800000000000006,0.0
402.1378947498767,0.0,0.0,3.7000000000000006,0.0
402.1378947498767,0.0,0.0,3.7200000000000006,0.0
402.1378947498767,0.0,0.0,3.7400000000000007,0.0
402.1378947498767,0.0,0.0,3.7600000000000007,0.0
402.1378947498767,0.0,0.0,3.7800000000000007,0.0
402.1378947498767,0.0,0.0,3.8000000000000007,0.0
402.1378947498767,0.0,0.0,3.8200000000000007,0.0
402.1378947498767,0.0,0.0,3.8400000000000007,0.0
402.1378947498767,0.0,0.0,3.8600000000000008,0.0
402.1378947498767,0.0,0.0,3.880000000000001,0.0
402.1378947498767,0.0,0.0,3.900000000000001,0.0
